Date,Open,High,Low,Close,Adj Close,Volume
2022-08-29,1.4479999542236328,1.4479999542236328,1.4479999542236328,1.4479999542236328,1.4479999542236328,0
2022-08-30,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,1.4529999494552612,0
2022-08-31,1.4869999885559082,1.4869999885559082,1.4869999885559082,1.4869999885559082,1.4869999885559082,0
2022-09-01,1.4320000410079956,1.4320000410079956,1.4199999570846558,1.4199999570846558,1.4199999570846558,100
2022-09-02,1.4160000085830688,1.4160000085830688,1.4160000085830688,1.4160000085830688,1.4160000085830688,0
2022-09-05,1.409000039100647,1.409000039100647,1.409000039100647,1.409000039100647,1.409000039100647,0
2022-09-06,1.3519999980926514,1.3519999980926514,1.3519999980926514,1.3519999980926514,1.3519999980926514,0
2022-09-07,1.3389999866485596,1.343000054359436,1.3329999446868896,1.3329999446868896,1.3329999446868896,1700
2022-09-08,1.3609999418258667,1.3609999418258667,1.3609999418258667,1.3609999418258667,1.3609999418258667,0
2022-09-09,1.343000054359436,1.343000054359436,1.343000054359436,1.343000054359436,1.343000054359436,0
2022-09-12,1.4049999713897705,1.4049999713897705,1.4049999713897705,1.4049999713897705,1.4049999713897705,0
2022-09-13,1.4140000343322754,1.4140000343322754,1.4140000343322754,1.4140000343322754,1.4140000343322754,0
2022-09-14,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,1.350000023841858,0
2022-09-15,1.3329999446868896,1.3329999446868896,1.3329999446868896,1.3329999446868896,1.3329999446868896,0
2022-09-16,1.3079999685287476,1.3079999685287476,1.3079999685287476,1.3079999685287476,1.3079999685287476,0
2022-09-19,1.2680000066757202,1.2760000228881836,1.2680000066757202,1.2760000228881836,1.2760000228881836,1013
2022-09-20,1.315999984741211,1.315999984741211,1.315999984741211,1.315999984741211,1.315999984741211,0
2022-09-21,1.2910000085830688,1.2910000085830688,1.2910000085830688,1.2910000085830688,1.2910000085830688,0
2022-09-22,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,1.274999976158142,0
2022-09-23,1.2430000305175781,1.2430000305175781,1.2430000305175781,1.2430000305175781,1.2430000305175781,0
2022-09-26,1.1679999828338623,1.184999942779541,1.1679999828338623,1.184999942779541,1.184999942779541,1000
2022-09-27,1.1770000457763672,1.1770000457763672,1.1770000457763672,1.1770000457763672,1.1770000457763672,0
2022-09-28,1.1770000457763672,1.1770000457763672,1.1770000457763672,1.1770000457763672,1.1770000457763672,0
2022-09-29,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,1.1699999570846558,0
2022-09-30,1.1030000448226929,1.1339999437332153,1.1030000448226929,1.1339999437332153,1.1339999437332153,8340
2022-10-03,1.184999942779541,1.184999942779541,1.1699999570846558,1.1699999570846558,1.1699999570846558,8500
2022-10-04,1.187999963760376,1.187999963760376,1.187999963760376,1.187999963760376,1.187999963760376,0
2022-10-05,1.2380000352859497,1.2380000352859497,1.2380000352859497,1.2380000352859497,1.2380000352859497,0
2022-10-06,1.2100000381469727,1.2100000381469727,1.2100000381469727,1.2100000381469727,1.2100000381469727,0
2022-10-07,1.1660000085830688,1.1660000085830688,1.1660000085830688,1.1660000085830688,1.1660000085830688,0
2022-10-10,1.1380000114440918,1.1380000114440918,1.1380000114440918,1.1380000114440918,1.1380000114440918,0
2022-10-11,1.1480000019073486,1.1480000019073486,1.1480000019073486,1.1480000019073486,1.1480000019073486,0
2022-10-12,1.1330000162124634,1.1330000162124634,1.1330000162124634,1.1330000162124634,1.1330000162124634,0
2022-10-13,1.1759999990463257,1.1759999990463257,1.1759999990463257,1.1759999990463257,1.1759999990463257,0
2022-10-14,1.24399995803833,1.24399995803833,1.24399995803833,1.24399995803833,1.24399995803833,0
2022-10-17,1.2070000171661377,1.2070000171661377,1.2070000171661377,1.2070000171661377,1.2070000171661377,0
2022-10-18,1.25,1.2589999437332153,1.25,1.2589999437332153,1.2589999437332153,2500
2022-10-19,1.2339999675750732,1.2339999675750732,1.2339999675750732,1.2339999675750732,1.2339999675750732,0
2022-10-20,1.2070000171661377,1.3009999990463257,1.2070000171661377,1.3009999990463257,1.3009999990463257,2000
2022-10-21,1.284999966621399,1.284999966621399,1.284999966621399,1.284999966621399,1.284999966621399,0
2022-10-24,1.3420000076293945,1.3420000076293945,1.3420000076293945,1.3420000076293945,1.3420000076293945,0
2022-10-25,1.3049999475479126,1.340999960899353,1.3049999475479126,1.340999960899353,1.340999960899353,500
2022-10-26,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,1.340000033378601,0
2022-10-27,1.3910000324249268,1.3910000324249268,1.3910000324249268,1.3910000324249268,1.3910000324249268,0
2022-10-28,1.378000020980835,1.378000020980835,1.378000020980835,1.378000020980835,1.378000020980835,0
2022-10-31,1.378000020980835,1.378000020980835,1.378000020980835,1.378000020980835,1.378000020980835,0
2022-11-01,1.409000039100647,1.409000039100647,1.409000039100647,1.409000039100647,1.409000039100647,0
2022-11-02,1.4160000085830688,1.4160000085830688,1.4160000085830688,1.4160000085830688,1.4160000085830688,0
2022-11-03,1.3569999933242798,1.3569999933242798,1.3569999933242798,1.3569999933242798,1.3569999933242798,0
2022-11-04,1.3509999513626099,1.3509999513626099,1.3509999513626099,1.3509999513626099,1.3509999513626099,0
2022-11-07,1.3949999809265137,1.3949999809265137,1.3949999809265137,1.3949999809265137,1.3949999809265137,0
2022-11-08,1.496999979019165,1.496999979019165,1.472000002861023,1.472000002861023,1.472000002861023,800
2022-11-09,1.5429999828338623,1.7640000581741333,1.5429999828338623,1.7599999904632568,1.7599999904632568,3800
2022-11-10,1.7949999570846558,1.7949999570846558,1.7949999570846558,1.7949999570846558,1.7949999570846558,0
2022-11-11,1.7120000123977661,1.809999942779541,1.7120000123977661,1.809999942779541,1.809999942779541,1700
2022-11-14,1.8040000200271606,1.8040000200271606,1.774999976158142,1.774999976158142,1.774999976158142,1000
2022-11-15,1.781999945640564,1.781999945640564,1.781999945640564,1.781999945640564,1.781999945640564,0
2022-11-16,1.7790000438690186,1.7790000438690186,1.7519999742507935,1.7519999742507935,1.7519999742507935,3000
2022-11-17,1.7489999532699585,1.7489999532699585,1.7489999532699585,1.7489999532699585,1.7489999532699585,0
2022-11-18,1.7710000276565552,1.7710000276565552,1.7710000276565552,1.7710000276565552,1.7710000276565552,0
2022-11-21,1.7430000305175781,1.7430000305175781,1.7430000305175781,1.7430000305175781,1.7430000305175781,0
2022-11-22,1.6979999542236328,1.6979999542236328,1.6979999542236328,1.6979999542236328,1.6979999542236328,0
2022-11-23,1.6770000457763672,1.6770000457763672,1.6770000457763672,1.6770000457763672,1.6770000457763672,0
2022-11-24,1.6610000133514404,1.6610000133514404,1.6610000133514404,1.6610000133514404,1.6610000133514404,0
2022-11-25,1.6740000247955322,1.6740000247955322,1.6649999618530273,1.6649999618530273,1.6649999618530273,2500
2022-11-28,1.6440000534057617,1.6440000534057617,1.6440000534057617,1.6440000534057617,1.6440000534057617,0
2022-11-29,1.6380000114440918,1.6380000114440918,1.6380000114440918,1.6380000114440918,1.6380000114440918,0
2022-11-30,1.6100000143051147,1.6100000143051147,1.6100000143051147,1.6100000143051147,1.6100000143051147,0
2022-12-01,1.6629999876022339,1.6629999876022339,1.6629999876022339,1.6629999876022339,1.6629999876022339,0
2022-12-02,1.6469999551773071,1.6469999551773071,1.6469999551773071,1.6469999551773071,1.6469999551773071,0
2022-12-05,1.6959999799728394,1.6959999799728394,1.6959999799728394,1.6959999799728394,1.6959999799728394,0
2022-12-06,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,0
2022-12-07,1.5920000076293945,1.5920000076293945,1.5920000076293945,1.5920000076293945,1.5920000076293945,0
2022-12-08,1.5440000295639038,1.5440000295639038,1.5440000295639038,1.5440000295639038,1.5440000295639038,0
2022-12-09,1.5679999589920044,1.5679999589920044,1.5679999589920044,1.5679999589920044,1.5679999589920044,0
2022-12-12,1.5770000219345093,1.5770000219345093,1.5770000219345093,1.5770000219345093,1.5770000219345093,0
2022-12-13,1.5679999589920044,1.5679999589920044,1.5679999589920044,1.5679999589920044,1.5679999589920044,0
2022-12-14,1.6089999675750732,1.6089999675750732,1.6089999675750732,1.6089999675750732,1.6089999675750732,0
2022-12-15,1.5859999656677246,1.5859999656677246,1.5859999656677246,1.5859999656677246,1.5859999656677246,0
2022-12-16,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,1.5449999570846558,0
2022-12-19,1.5230000019073486,1.5230000019073486,1.5230000019073486,1.5230000019073486,1.5230000019073486,0
2022-12-20,1.5019999742507935,1.5019999742507935,1.5019999742507935,1.5019999742507935,1.5019999742507935,0
2022-12-21,1.4850000143051147,1.4900000095367432,1.4850000143051147,1.4900000095367432,1.4900000095367432,1000
2022-12-22,1.50600004196167,1.50600004196167,1.50600004196167,1.50600004196167,1.50600004196167,0
2022-12-23,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,1.4420000314712524,0
2022-12-27,1.4859999418258667,1.4859999418258667,1.4859999418258667,1.4859999418258667,1.4859999418258667,0
2022-12-28,1.4730000495910645,1.4730000495910645,1.4730000495910645,1.4730000495910645,1.4730000495910645,0
2022-12-29,1.4479999542236328,1.4479999542236328,1.4479999542236328,1.4479999542236328,1.4479999542236328,0
2022-12-30,1.4900000095367432,1.4900000095367432,1.4800000190734863,1.4800000190734863,1.4800000190734863,0
2023-01-02,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,1.4600000381469727,0
2023-01-03,1.49399995803833,1.49399995803833,1.49399995803833,1.49399995803833,1.49399995803833,0
2023-01-04,1.5989999771118164,1.5989999771118164,1.5989999771118164,1.5989999771118164,1.5989999771118164,0
2023-01-05,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,0
2023-01-06,1.6059999465942383,1.6059999465942383,1.6059999465942383,1.6059999465942383,1.6059999465942383,0
2023-01-09,1.6319999694824219,1.6319999694824219,1.6319999694824219,1.6319999694824219,1.6319999694824219,0
2023-01-10,1.656999945640564,1.656999945640564,1.656999945640564,1.656999945640564,1.656999945640564,0
2023-01-11,1.6260000467300415,1.6260000467300415,1.6260000467300415,1.6260000467300415,1.6260000467300415,0
2023-01-12,1.6239999532699585,1.6239999532699585,1.6239999532699585,1.6239999532699585,1.6239999532699585,0
2023-01-13,1.628999948501587,1.628999948501587,1.628999948501587,1.628999948501587,1.628999948501587,0
2023-01-16,1.652999997138977,1.652999997138977,1.652999997138977,1.652999997138977,1.652999997138977,0
2023-01-17,1.6349999904632568,1.6349999904632568,1.6349999904632568,1.6349999904632568,1.6349999904632568,0
2023-01-18,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,0
2023-01-19,1.6749999523162842,1.6749999523162842,1.6080000400543213,1.6080000400543213,1.6080000400543213,1000
2023-01-20,1.6069999933242798,1.6069999933242798,1.6069999933242798,1.6069999933242798,1.6069999933242798,0
2023-01-23,1.656000018119812,1.656000018119812,1.656000018119812,1.656000018119812,1.656000018119812,0
2023-01-24,1.6970000267028809,1.6970000267028809,1.6749999523162842,1.6749999523162842,1.6749999523162842,40
2023-01-25,1.6690000295639038,1.6690000295639038,1.6460000276565552,1.6460000276565552,1.6460000276565552,0
2023-01-26,1.656999945640564,1.656999945640564,1.656999945640564,1.656999945640564,1.656999945640564,0
2023-01-27,1.6510000228881836,1.6510000228881836,1.6510000228881836,1.6510000228881836,1.6510000228881836,0
2023-01-30,1.8450000286102295,1.8450000286102295,1.8450000286102295,1.8450000286102295,1.8450000286102295,0
2023-01-31,1.843999981880188,1.843999981880188,1.843999981880188,1.843999981880188,1.843999981880188,0
2023-02-01,1.8680000305175781,1.8680000305175781,1.8680000305175781,1.8680000305175781,1.8680000305175781,0
2023-02-02,1.9199999570846558,1.9490000009536743,1.9199999570846558,1.9490000009536743,1.9490000009536743,4000
2023-02-03,1.9789999723434448,1.9789999723434448,1.9789999723434448,1.9789999723434448,1.9789999723434448,0
2023-02-06,1.972000002861023,1.996000051498413,1.972000002861023,1.996000051498413,1.996000051498413,9
2023-02-07,1.9559999704360962,1.9559999704360962,1.9559999704360962,1.9559999704360962,1.9559999704360962,0
2023-02-08,1.9570000171661377,1.9570000171661377,1.9570000171661377,1.9570000171661377,1.9570000171661377,0
2023-02-09,1.9149999618530273,1.9149999618530273,1.9149999618530273,1.9149999618530273,1.9149999618530273,0
2023-02-10,1.8700000047683716,1.8700000047683716,1.7699999809265137,1.7699999809265137,1.7699999809265137,400
2023-02-13,1.7510000467300415,1.7510000467300415,1.7510000467300415,1.7510000467300415,1.7510000467300415,0
2023-02-14,1.7879999876022339,1.7879999876022339,1.7879999876022339,1.7879999876022339,1.7879999876022339,0
2023-02-15,1.7649999856948853,1.812000036239624,1.7649999856948853,1.812000036239624,1.812000036239624,1000
2023-02-16,1.815000057220459,1.815000057220459,1.7740000486373901,1.7740000486373901,1.7740000486373901,200
2023-02-17,1.7510000467300415,1.7510000467300415,1.7489999532699585,1.7489999532699585,1.7489999532699585,350
2023-02-20,1.7580000162124634,1.7580000162124634,1.7580000162124634,1.7580000162124634,1.7580000162124634,0
2023-02-21,1.7519999742507935,1.7519999742507935,1.7519999742507935,1.7519999742507935,1.7519999742507935,0
2023-02-22,1.715000033378601,1.715000033378601,1.715000033378601,1.715000033378601,1.715000033378601,0
2023-02-23,1.7059999704360962,1.7059999704360962,1.7059999704360962,1.7059999704360962,1.7059999704360962,0
2023-02-24,1.7070000171661377,1.7070000171661377,1.7070000171661377,1.7070000171661377,1.7070000171661377,0
2023-02-27,1.6629999876022339,1.6629999876022339,1.6629999876022339,1.6629999876022339,1.6629999876022339,0
2023-02-28,1.684000015258789,1.684000015258789,1.684000015258789,1.684000015258789,1.684000015258789,0
2023-03-01,1.6929999589920044,1.6929999589920044,1.6929999589920044,1.6929999589920044,1.6929999589920044,0
2023-03-02,1.7109999656677246,1.7109999656677246,1.7109999656677246,1.7109999656677246,1.7109999656677246,0
2023-03-03,1.7769999504089355,1.7769999504089355,1.7769999504089355,1.7769999504089355,1.7769999504089355,0
2023-03-06,1.8049999475479126,1.8049999475479126,1.8049999475479126,1.8049999475479126,1.8049999475479126,0
2023-03-07,1.8370000123977661,1.8370000123977661,1.8370000123977661,1.8370000123977661,1.8370000123977661,0
2023-03-08,1.7649999856948853,1.7649999856948853,1.7649999856948853,1.7649999856948853,1.7649999856948853,0
2023-03-09,1.7619999647140503,1.7619999647140503,1.7619999647140503,1.7619999647140503,1.7619999647140503,0
2023-03-10,1.7450000047683716,1.7450000047683716,1.7450000047683716,1.7450000047683716,1.7450000047683716,0
2023-03-13,1.7519999742507935,1.7519999742507935,1.7519999742507935,1.7519999742507935,1.7519999742507935,0
2023-03-14,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,1.6799999475479126,250
2023-03-15,1.7109999656677246,1.7109999656677246,1.7109999656677246,1.7109999656677246,1.7109999656677246,0
2023-03-16,1.6260000467300415,1.6299999952316284,1.6260000467300415,1.6299999952316284,1.6299999952316284,200
2023-03-17,1.6619999408721924,1.6619999408721924,1.6619999408721924,1.6619999408721924,1.6619999408721924,0
2023-03-20,1.61899995803833,1.6460000276565552,1.61899995803833,1.6460000276565552,1.6460000276565552,1800
2023-03-21,1.6490000486373901,1.6490000486373901,1.6490000486373901,1.6490000486373901,1.6490000486373901,0
2023-03-22,1.6649999618530273,1.6649999618530273,1.6649999618530273,1.6649999618530273,1.6649999618530273,0
2023-03-23,1.6469999551773071,1.6469999551773071,1.6469999551773071,1.6469999551773071,1.6469999551773071,0
2023-03-24,1.6679999828338623,1.6679999828338623,1.6679999828338623,1.6679999828338623,1.6679999828338623,0
2023-03-27,1.6410000324249268,1.6410000324249268,1.6410000324249268,1.6410000324249268,1.6410000324249268,0
2023-03-28,1.6699999570846558,1.6699999570846558,1.6699999570846558,1.6699999570846558,1.6699999570846558,0
2023-03-29,1.687000036239624,1.687000036239624,1.687000036239624,1.687000036239624,1.687000036239624,0
2023-03-30,1.7070000171661377,1.7070000171661377,1.7070000171661377,1.7070000171661377,1.7070000171661377,0
2023-03-31,1.7120000123977661,1.7120000123977661,1.7120000123977661,1.7120000123977661,1.7120000123977661,0
2023-04-03,1.6970000267028809,1.6970000267028809,1.6970000267028809,1.6970000267028809,1.6970000267028809,0
2023-04-04,1.6579999923706055,1.6579999923706055,1.6579999923706055,1.6579999923706055,1.6579999923706055,0
2023-04-05,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,0
